RMS,Crest_factor,Kurtosis,Standard_Deviation,Label
0.03061329338,9.161057471,8.783164868,0.03061556375,C1
0.03913496607,11.36046162,15.89542798,0.03913796372,C1
0.04703652323,13.97973138,19.5542775,0.04704015265,C1
0.08051455078,10.05101453,12.21999702,0.08052084111,C1
0.09350466365,11.10617973,20.14808906,0.09351192246,C1
0.1910576251,4.438968345,3.874466875,0.1910725493,C1
0.1702386078,6.41210131,4.391075715,0.1702519068,C1
0.1706528272,5.997213271,4.171633374,0.1706661206,C1
0.1942425361,7.757716359,5.119038111,0.1942573506,C1
0.1975949693,7.259724807,6.578827349,0.1976104079,C1
0.02756808234,13.65470929,15.87225194,0.02757021454,C1
0.03728243895,11.01869651,20.28263493,0.03728533209,C1
0.04840209309,10.92897985,26.48076881,0.04840586953,C1
0.06448323743,16.74849687,32.31339874,0.06448824827,C1
0.08758927457,16.35485289,30.12612777,0.0875961147,C1
0.0288069036,9.585685566,9.312294488,0.02880915205,C1
0.03791614783,12.79232432,23.10650031,0.03791903991,C1
0.04960458168,11.0901286,19.43592669,0.04960831026,C1
0.06668873827,11.71220359,18.40260541,0.06669394758,C1
0.08488378052,12.30596816,21.77579223,0.08489032024,C1
0.03050948832,9.46656027,8.863323008,0.03051176889,C1
0.04648548188,10.0745205,18.90727781,0.04648911381,C1
0.05317225595,11.6299837,22.06564265,0.05317639709,C1
0.08667201901,9.964058642,11.32148722,0.08667879105,C1
0.08741572487,10.02284213,15.75599556,0.08742253248,C1
0.1879037762,5.077460333,3.829275554,0.1879183955,C1
0.1742602191,6.587621123,4.755476482,0.1742737928,C1
0.168691967,5.924507893,4.209340644,0.1687046981,C1
0.1870866268,6.746621186,4.95025479,0.1871012152,C1
0.1919406888,7.85521251,7.103158747,0.1919556856,C1
0.02910863617,16.76689856,36.88094261,0.02911077075,C1
0.03496445266,17.93386346,45.24136361,0.0349671755,C1
0.04811396348,17.83429337,42.47745638,0.04811771608,C1
0.07076953446,11.83825521,28.90394554,0.0707750248,C1
0.07679533082,19.62542623,41.70726433,0.07680115732,C1
0.02857742312,12.05964613,13.35938731,0.02857965045,C1
0.04316509008,11.03809442,16.45908395,0.04316846107,C1
0.04616599734,13.52235489,26.30055833,0.04616916765,C1
0.06870322815,11.05665746,18.21492555,0.06870859117,C1
0.09068385742,11.1491993,22.20457694,0.0906909429,C1
0.02952705298,10.62921078,13.53195508,0.02952934522,C1
0.04004599903,12.73156051,23.30057406,0.04004910141,C1
0.05053749646,13.87913013,24.34734121,0.05054143578,C1
0.07324014745,8.858373345,12.98364169,0.07324586562,C1
0.1003568877,9.104374508,18.6325785,0.1003646958,C1
0.1848467192,4.384206621,3.880804565,0.1848610674,C1
0.1721545832,5.394581907,3.867553269,0.1721679655,C1
0.1699494164,5.676086157,4.24684666,0.1699624065,C1
0.1876829141,6.624618475,4.878762652,0.1876975618,C1
0.1936865181,6.709448407,5.906279755,0.1937015901,C1
0.03031098372,10.72574658,15.92246261,0.0303131691,C1
0.03793711439,12.6681712,22.61840326,0.03794007623,C1
0.04916732865,13.03806486,26.73453112,0.0491711459,C1
0.06050498011,16.11236775,36.81489142,0.0605097062,C1
0.0890114772,10.91597523,23.43966913,0.08901780832,C1
0.0283503462,10.40864467,11.22983486,0.02835252263,C1
0.03659111179,10.15059155,14.23583018,0.03659396787,C1
0.05168556176,11.78423779,24.46346321,0.05168930633,C1
0.06762653977,10.43083888,14.57679271,0.0676317674,C1
0.08205260292,12.81783225,24.47203098,0.0820590064,C1
0.03028060262,12.74941503,13.90276061,0.03028295445,C1
0.03790842324,13.9311062,19.58289407,0.03791137401,C1
0.05552916111,12.82170657,26.02415044,0.05553344856,C1
0.08078578434,8.532601195,13.41791094,0.08079208128,C1
0.08682892925,11.20798262,22.20801315,0.08683569573,C1
0.1865875811,4.884646527,4.009770113,0.1866021341,C1
0.1718672011,6.087050313,4.280407096,0.1718806167,C1
0.1690566434,6.454837136,5.048371039,0.169069577,C1
0.1863725657,7.352546736,5.015027046,0.1863871068,C1
0.1994535816,8.849948373,6.296826338,0.1994689563,C1
0.02744038804,13.7781736,17.61410416,0.02744248254,C1
0.03427125721,15.61183871,33.04356047,0.03427393073,C1
0.04254188799,10.67237472,15.21505084,0.04254514035,C1
0.06222820848,16.36786475,29.20305825,0.0622329492,C1
0.0800917571,15.0295092,29.55917849,0.08009738676,C1
0.02872689775,10.27936266,9.57442248,0.02872913468,C1
0.04210121397,12.99449109,23.77723047,0.04210446727,C1
0.0527518295,12.08523905,24.61551785,0.05275586194,C1
0.07692928597,11.33564882,21.78048495,0.0769352531,C1
0.0799147292,9.977284513,15.46320246,0.07992095076,C1
0.03012396361,9.945915946,10.11626548,0.03012623732,C1
0.04633287686,12.40358551,24.69982261,0.04633643161,C1
0.04631507998,19.42635639,52.22335988,0.04631852963,C1
0.08165939592,11.38825532,16.33462987,0.08166577162,C1
0.09565282957,10.35550432,20.98220893,0.09566028963,C1
0.1877883526,4.685833642,3.92698699,0.1878024814,C1
0.1744397835,5.662658084,4.261382843,0.1744534098,C1
0.1690348889,6.190462257,4.859097164,0.1690480254,C1
0.1935780044,7.694570488,5.210978391,0.1935928077,C1
0.1918512567,7.08193224,5.96942016,0.1918660827,C1
0.02750660199,10.11894236,10.09987821,0.02750873882,C1
0.03362139097,14.03040256,22.89505916,0.03362391063,C1
0.04762248628,14.67665224,33.87043671,0.04762615371,C1
0.06393849046,13.86023245,31.87603711,0.06394348359,C1
0.07888907366,15.28961165,36.83459768,0.07889504823,C1
0.03018887612,12.29077355,20.23172502,0.03019122055,C1
0.03825794838,13.77458208,16.0581362,0.0382609375,C1
0.05393399478,13.13847014,24.56997834,0.05393820735,C1
0.07225437015,12.40315455,23.86709683,0.07225996736,C1
0.09173606932,10.15163618,20.87547174,0.09174323391,C1
0.03055372416,11.53447017,11.15606412,0.03055609582,C1
0.03825661494,11.49175458,13.46367723,0.03825954017,C1
0.05408518387,14.68683867,31.60038297,0.05408933021,C1
0.08059626688,10.06292588,15.4145617,0.0806024792,C1
0.08501431067,10.73173096,19.31256695,0.08502093614,C1
0.1879161316,3.995286214,3.7977819,0.1879307002,C1
0.1697910892,4.552581196,3.798532104,0.1698042651,C1
0.1704126844,5.710708293,4.629908186,0.1704258679,C1
0.1915028063,6.761092565,4.645821445,0.1915177671,C1
0.1988447319,6.816662865,6.135850112,0.1988602668,C1
0.02705657485,11.87912113,12.24836206,0.02705862186,C1
0.03838324093,14.3546396,30.2105287,0.03838623117,C1
0.04881688586,13.14242088,29.16656433,0.04882045909,C1
0.06360229874,11.37052645,20.10412092,0.06360700019,C1
0.09138686024,17.52644194,30.38418262,0.09139397802,C1
0.03027931942,9.398236665,8.714690349,0.03028166943,C1
0.04094024105,10.60041316,17.34410983,0.04094343876,C1
0.0458045198,12.39584265,19.25177974,0.04580805552,C1
0.07474394989,10.43576237,18.12512316,0.07474978699,C1
0.08682199231,11.50084435,18.91255451,0.08682876751,C1
0.03333158471,8.932944311,11.79777036,0.03333407095,C1
0.03884897322,12.3737641,20.83713593,0.03885199017,C1
0.05537119205,12.25221211,25.08771073,0.05537547571,C1
0.08094133409,10.27536511,12.71827524,0.08094765036,C1
0.09414301277,10.7571244,15.32110038,0.09415032153,C1
0.1876954286,4.154749138,3.791789325,0.1877100937,C1
0.171429959,5.385612793,3.746809281,0.1714432375,C1
0.1698410699,5.740147307,4.660712614,0.1698543345,C1
0.1881703215,7.019731853,5.487005143,0.1881850209,C1
0.1889150179,7.010495061,5.986354144,0.1889296697,C1
0.02749522646,13.15433537,19.89514352,0.02749733949,C1
0.03311903719,10.38418593,13.06883684,0.03312156944,C1
0.04846094626,13.85769618,35.68188816,0.04846471754,C1
0.05892711657,15.75068668,34.49736677,0.05893139613,C1
0.08038653291,10.44159438,16.39324243,0.08039270733,C1
0.02848824483,11.47493157,12.03896278,0.0284904697,C1
0.04131818702,14.82067739,28.71650975,0.04132136013,C1
0.05702696898,14.03012179,36.66167475,0.05703137407,C1
0.07112434871,11.82816385,20.67040827,0.07112982099,C1
0.0948302205,12.35359249,24.76638302,0.09483762996,C1
0.02865433879,8.686719376,9.80401399,0.02865640869,C1
0.04273951915,9.837024805,14.52528038,0.04274284228,C1
0.05391161604,11.84685689,26.79719407,0.05391533864,C1
0.08551859751,8.28897305,14.0204155,0.08552512073,C1
0.08304187237,9.906822986,17.53405493,0.08304835185,C1
0.1848093634,5.054351969,3.941912483,0.1848237489,C1
0.1697445412,5.23815543,3.890022427,0.1697576863,C1
0.1698605364,6.383686422,4.603545698,0.1698738083,C1
0.188429373,7.098069578,5.28014332,0.1884440754,C1
0.1901572135,6.998205723,5.485922755,0.190172071,C1
0.02798855891,8.933743992,8.326067799,0.02799073184,C1
0.03833343291,11.15774606,20.81619523,0.03833642802,C1
0.04809856412,11.95062702,22.76416402,0.04810217254,C1
0.06329531033,18.49755999,44.07679179,0.06330024166,C1
0.08322241094,17.35037094,35.55291159,0.08322852962,C1
0.029190436,11.08349975,12.4769049,0.02919271299,C1
0.03797025884,12.24903212,16.18793207,0.03797316938,C1
0.05213344617,13.04073258,23.82443564,0.05213750315,C1
0.07108422768,13.94524358,22.93042982,0.07108970053,C1
0.08940712792,11.89320946,21.63203267,0.08941410287,C1
0.0308591299,11.01662429,11.40327562,0.03086153436,C1
0.0383322485,9.816427284,12.92537775,0.03833523764,C1
0.0471979747,13.4337813,22.30900849,0.04720149232,C1
0.07790581171,11.00038253,14.44202962,0.07791179758,C1
0.09103083185,9.565599614,17.64268629,0.0910379419,C1
0.1853752697,4.259784929,3.848175997,0.1853897499,C1
0.1691545838,4.845598751,3.755976196,0.1691677854,C1
0.1735531297,6.072395249,4.823339364,0.1735666896,C1
0.1890658935,7.27854757,5.364577573,0.1890803987,C1
0.1977829401,7.057689602,7.02709317,0.1977983047,C1
0.02692295343,11.13479919,12.90923217,0.02692505701,C1
0.03455130557,13.09493817,23.56335307,0.03455400446,C1
0.04245926789,12.94972258,18.13042856,0.04246249912,C1
0.06314237661,10.87611485,21.18747597,0.06314719224,C1
0.08070794141,14.25362957,22.41190138,0.0807142115,C1
0.02891038623,9.800201483,8.398748976,0.02891264232,C1
0.03682244896,13.30903359,15.92117073,0.03682532604,C1
0.05055834815,11.40849773,18.41535188,0.0505621546,C1
0.06947002456,14.13876843,23.51907286,0.06947540862,C1
0.09147797788,15.25269177,26.86814242,0.09148504937,C1
0.02945983424,8.317810208,7.494758889,0.02946212741,C1
0.04612168289,12.78495218,18.85960593,0.04612528628,C1
0.0528845904,12.34012337,30.97495764,0.05288871402,C1
0.08120582704,11.8485304,15.78726047,0.08121216645,C1
0.09389168914,9.576591477,18.61713641,0.09389902299,C1
0.1894469893,4.484542896,3.821538455,0.1894617756,C1
0.1719611038,6.333861413,4.055606353,0.1719745147,C1
0.175668203,5.695535578,4.803322833,0.1756818576,C1
0.1955017032,6.47392007,5.410878171,0.1955169785,C1
0.1934243297,8.749649552,6.782541422,0.1934391424,C1
0.0277804457,10.86508846,12.86152547,0.02778261498,C1
0.03714021472,13.25357793,25.21040542,0.03714306812,C1
0.0496489742,15.45222499,43.12897405,0.0496528157,C1
0.06881822474,9.831922904,21.08158074,0.0688235109,C1
0.08717409518,12.10434129,23.74742723,0.08718060373,C1
0.02841668259,13.21439471,19.68940571,0.0284189018,C1
0.04314603683,11.1353312,16.86466596,0.04314939976,C1
0.04788276757,14.8136404,25.2465164,0.04788643822,C1
0.07052691109,13.15105249,20.60396794,0.07053240947,C1
0.083340683,11.81314689,17.55984633,0.08334716268,C1
0.02878723224,10.40457997,11.07308728,0.02878928584,C1
0.04049899646,12.53191917,20.24763429,0.04050215518,C1
0.05020996382,11.38554714,25.62461625,0.05021385349,C1
0.085110967,9.975490467,15.66219538,0.08511744689,C1
0.08595537139,12.04986475,17.61728854,0.08596205097,C1
0.1890926457,4.212031604,3.500951502,0.1891073552,C1
0.170898721,6.11038745,3.899514929,0.1709120718,C1
0.1732486067,6.104291514,4.937155886,0.1732619067,C1
0.1874236321,6.842812112,4.731632123,0.1874378116,C1
0.1960997689,6.477991317,5.925785122,0.1961149623,C1
0.02744000473,12.64899855,14.91235701,0.02744211987,C1
0.0343602905,14.07761934,23.35556901,0.03436274522,C1
0.04904255919,17.22024205,39.04392932,0.04904637754,C1
0.0624922446,14.96522642,27.87792826,0.0624970875,C1
0.08151551471,13.84332914,25.84026028,0.08152120966,C1
0.0284418157,11.21022523,10.98452459,0.02844403068,C1
0.03851631408,12.10650269,16.16633832,0.03851929488,C1
0.05250865567,12.32148208,25.98763233,0.05251275732,C1
0.06935181983,12.36147274,21.17042494,0.0693572287,C1
0.09191277811,8.909302786,15.56087206,0.09191966978,C1
0.0299476659,9.99645919,8.966073544,0.02995000557,C1
0.03952404273,11.50170551,16.7403334,0.03952710985,C1
0.05258461923,10.23862867,19.53253216,0.05258867072,C1
0.07895399354,10.81312625,14.97442455,0.07896012103,C1
0.09377784133,13.25676495,22.91882379,0.09378506939,C1
0.1870007159,4.90249289,3.691045926,0.187015186,C1
